state,date,sentiment,total,row,col,pval
NY,1.5,-0.124929839465428,98172,3,11,0.0
NY,3.5,-0.060137755413878495,189790,3,11,0.0
NY,5.5,-0.0911182384903753,47482,3,11,1.301e-238
NY,7.5,-0.11209706438168217,38629,3,11,5.895e-296
NY,9.5,-0.08605748353874725,23692,3,11,5.311e-122
NY,11.5,-0.04355276711091033,22135,3,11,1.714e-23
NY,13.5,-0.04471313479932946,20282,3,11,3.071e-30
NY,15.5,-0.016698756811989103,17616,3,11,0.001886
NY,17.5,-0.057970158976810904,16732,3,11,1.925e-33
NY,19.5,-0.048337867785487605,18591,3,11,2.559e-25
NY,21.5,-0.024900847978370406,16274,3,11,1.803e-05
NY,23.5,-0.03134425150049531,17161,3,11,1.695e-13
NY,25.5,-0.01830036172497598,17693,3,11,3.36e-06
NY,27.5,-0.03494626282087607,17647,3,11,1.515e-12
NY,29.5,-0.06299795929502919,18327,3,11,9.804e-42
NY,31.0,-0.05000623220821472,9836,3,11,5.477e-15
ALL,1.5,-0.13768878370431284,1537192,0,0,0.0
ALL,3.5,-0.068507915672597,2640660,0,0,0.0
ALL,5.5,-0.0867773876543786,685652,0,0,0.0
ALL,7.5,-0.12093583174243051,542145,0,0,0.0
ALL,9.5,-0.08992171449844931,333077,0,0,0.0
ALL,11.5,-0.04620519808336728,319310,0,0,0.0
ALL,13.5,-0.04764676989687782,308566,0,0,0.0
ALL,15.5,-0.02044792389127553,251167,0,0,4.204e-69
ALL,17.5,-0.052284443509446825,249555,0,0,0.0
ALL,19.5,-0.05151059260080148,279733,0,0,0.0
ALL,21.5,-0.02612180859756379,238649,0,0,2.802e-95
ALL,23.5,-0.026362225135546938,258582,0,0,6.24e-116
ALL,25.5,-0.014476333208827344,259693,0,0,2.039e-36
ALL,27.5,-0.0250568264605075,260252,0,0,1.778e-95
ALL,29.5,-0.0608839230774989,267178,0,0,0.0
ALL,31.0,-0.05359489678453639,141597,0,0,1.943e-221
TX,1.5,-0.13593940870075563,136310,7,5,0.0
TX,3.5,-0.07146324034919602,227494,7,5,0.0
TX,5.5,-0.07437498722447451,58706,7,5,7.681e-198
TX,7.5,-0.12209598535971633,43715,7,5,0.0
TX,9.5,-0.09258504892943858,27182,7,5,1.087e-137
TX,11.5,-0.057627690427429476,30274,7,5,3.404e-64
TX,13.5,-0.04789270770691565,31595,7,5,1.003e-45
TX,15.5,-0.03279496665184527,22490,7,5,1.07e-16
TX,17.5,-0.06970035113506451,24492,7,5,2.63e-71
TX,19.5,-0.056376146891394134,26877,7,5,1.19e-57
TX,21.5,-0.028022591625477943,21446,7,5,6.802e-12
TX,23.5,-0.030739788806758185,23675,7,5,2.766e-13
TX,25.5,-0.01391308427920279,22378,7,5,2.907e-06
TX,27.5,-0.02860019179634715,22941,7,5,1.903e-11
TX,29.5,-0.07344573580384271,23369,7,5,3.207e-80
TX,31.0,-0.055134131035059826,11951,7,5,7.751e-25
NC,1.5,-0.14816879323597235,36428,6,10,0.0
NC,3.5,-0.04009472897994025,65604,6,10,1.666e-64
NC,5.5,-0.08367371039539145,15276,6,10,2.17e-63
NC,7.5,-0.1332965899330012,11642,6,10,4.728e-123
NC,9.5,-0.09035813120176406,7256,6,10,6.14e-44
NC,11.5,-0.04959866239375784,7177,6,10,6.847e-13
NC,13.5,-0.04583929048537925,6737,6,10,4.786e-10
NC,15.5,-0.026048299065420565,5350,6,10,0.0003826
NC,17.5,-0.041647836363636365,5500,6,10,1.476e-07
NC,19.5,-0.037619587466540705,6351,6,10,2.177e-08
NC,21.5,-0.023324653045489595,5188,6,10,0.01603
NC,23.5,-0.02939104298681281,5839,6,10,0.0003601
NC,25.5,-0.015523444308872232,5737,6,10,0.05087
NC,27.5,-0.03489733733027685,5671,6,10,1.321e-05
NC,29.5,-0.05960511730703843,5882,6,10,2.524e-13
NC,31.0,-0.049706427648578806,3096,6,10,2.623e-05
FL,1.5,-0.1456974922463447,112850,8,9,0.0
FL,3.5,-0.0718266588208338,192034,8,9,0.0
FL,5.5,-0.09430542846064367,46422,8,9,3.058e-241
FL,7.5,-0.12077414943660433,36564,8,9,0.0
FL,9.5,-0.10778873835351307,22217,8,9,2.988e-157
FL,11.5,-0.04737888029573423,20559,8,9,1.006e-31
FL,13.5,-0.05711905379131561,20059,8,9,1.02e-42
FL,15.5,-0.034549189425115354,16038,8,9,7.023e-13
FL,17.5,-0.058754869717671236,16541,8,9,1.415e-39
FL,19.5,-0.06852620932277924,18192,8,9,1.285e-48
FL,21.5,-0.04798908649468893,16475,8,9,1.01e-22
FL,23.5,-0.04041318316944889,17492,8,9,3.138e-21
FL,25.5,-0.028614001248085323,17627,8,9,2.046e-10
FL,27.5,-0.03737837762393926,17912,8,9,8.638e-15
FL,29.5,-0.06444620588872049,18476,8,9,6.896e-46
FL,31.0,-0.06379676894940052,9842,8,9,4.688e-24
CA,1.5,-0.13805312509057888,207002,5,2,0.0
CA,3.5,-0.07513381863701464,354692,5,2,0.0
CA,5.5,-0.10044837213758745,104370,5,2,0.0
CA,7.5,-0.12630186451283953,86296,5,2,0.0
CA,9.5,-0.08500220434402221,52578,5,2,4.853e-237
CA,11.5,-0.045947482467890634,50764,5,2,1.36e-68
CA,13.5,-0.03946667382016115,51257,5,2,1.338e-52
CA,15.5,-0.011871547151861101,42045,5,2,0.0002408
CA,17.5,-0.045175840684566024,41603,5,2,4.784e-48
CA,19.5,-0.04466678787091747,46203,5,2,7.937e-52
CA,21.5,-0.018702494010019603,36728,5,2,7.571e-12
CA,23.5,-0.0226919094279661,37760,5,2,2.621e-12
CA,25.5,-0.00641768460871621,38067,5,2,0.0543
CA,27.5,-0.021365179874535907,39055,5,2,2.255e-10
CA,29.5,-0.06235068880435901,38908,5,2,4.196e-88
CA,31.0,-0.05227113300975633,20397,5,2,9.009e-39
GA,1.5,-0.13063798973250473,37010,7,9,0.0
GA,3.5,-0.04768826385400971,71676,7,9,1.59e-111
GA,5.5,-0.06425415141136177,16934,7,9,3.724e-44
GA,7.5,-0.12507293406506004,12573,7,9,2.922e-121
GA,9.5,-0.09322296720711934,8203,7,9,2.442e-44
GA,11.5,-0.0610131596676398,8906,7,9,6.468e-21
GA,13.5,-0.04536969545681478,8012,7,9,1.546e-10
GA,15.5,-0.04131327563683867,6124,7,9,8.013e-07
GA,17.5,-0.058289581095596135,6517,7,9,4.205e-14
GA,19.5,-0.054569909831297274,6876,7,9,3.701e-15
GA,21.5,-0.026838037135278516,5655,7,9,0.0004978
GA,23.5,-0.033844416040901104,6259,7,9,3.408e-05
GA,25.5,-0.007312756225647977,5903,7,9,0.1673
GA,27.5,-0.024585255570117957,6104,7,9,0.002319
GA,29.5,-0.06041213078502606,6331,7,9,4.91e-12
GA,31.0,-0.05646737392373923,3252,7,9,9.904e-08
VA,1.5,-0.13847151702786378,30362,6,9,0.0
VA,3.5,-0.0710953048058938,52394,6,9,1.271e-156
VA,5.5,-0.08890578587699317,13170,6,9,1.301e-69
VA,7.5,-0.12736703490531007,10772,6,9,4.322e-108
VA,9.5,-0.08569876870324189,6416,6,9,1.356e-32
VA,11.5,-0.04297611297271422,6267,6,9,1.801e-10
VA,13.5,-0.03785297723292469,5710,6,9,1.529e-08
VA,15.5,-0.026975323861262016,4786,6,9,0.00249
VA,17.5,-0.054621209503239745,4630,6,9,3.056e-09
VA,19.5,-0.053827577174929836,5345,6,9,1.297e-11
VA,21.5,-0.023644647071443894,4661,6,9,0.0483
VA,23.5,-0.01115324777887463,5065,6,9,0.1276
VA,25.5,-0.011817735413056035,5193,6,9,0.04592
VA,27.5,-0.01460142421159715,4915,6,9,0.05769
VA,29.5,-0.050148174516246806,5478,6,9,1.556e-08
VA,31.0,-0.0651212202480724,2983,6,9,8.273e-12
MI,1.5,-0.14735003394852167,32402,3,9,0.0
MI,3.5,-0.08483367841165378,54094,3,9,8.709e-230
MI,5.5,-0.09794996336996338,13650,3,9,3.94e-82
MI,7.5,-0.1387656786131321,11133,3,9,5.701e-137
MI,9.5,-0.0931540096055887,6871,3,9,5.485e-33
MI,11.5,-0.04361223041223041,7326,3,9,2.303e-10
MI,13.5,-0.05887468410226271,6806,3,9,1.37e-13
MI,15.5,-0.02975029986457729,5169,3,9,6.917e-05
MI,17.5,-0.05360726622989875,5037,3,9,2.012e-10
MI,19.5,-0.05963071986123156,5765,3,9,1.184e-12
MI,21.5,-0.03754596741344196,4910,3,9,3.738e-05
MI,23.5,-0.02507184912603496,5435,3,9,0.0004225
MI,25.5,-0.01461858273652469,5306,3,9,0.2126
MI,27.5,-0.028134100624794472,6082,3,9,1.441e-05
MI,29.5,-0.07473403579193845,5979,3,9,1.158e-22
MI,31.0,-0.056792148100861806,3133,3,9,1.234e-07
HI,1.5,-0.13647713841368583,5144,7,2,7.135e-59
HI,3.5,-0.09359903065825068,8872,7,2,3.76e-42
HI,5.5,-0.0918166266986411,2502,7,2,7.147e-12
HI,7.5,-0.15919590643274853,2223,7,2,3.476e-32
HI,9.5,-0.06962254641909814,1131,7,2,3.169e-05
HI,11.5,-0.06160304147465438,1085,7,2,1.244e-05
HI,13.5,-0.041908702791461416,1218,7,2,0.007372
HI,15.5,-0.05376157253599114,903,7,2,0.001454
HI,17.5,-0.04341805555555556,1008,7,2,0.04674
HI,19.5,-0.05937048736462094,1108,7,2,0.0007876
HI,21.5,-0.05554912087912088,910,7,2,0.009399
HI,23.5,-0.035658351177730196,934,7,2,0.03017
HI,25.5,-0.06106652542372881,944,7,2,0.002009
HI,27.5,-0.05070213903743315,935,7,2,0.02014
HI,29.5,-0.06926260416666666,960,7,2,0.0001787
HI,31.0,-0.09307316561844864,477,7,2,0.0003284
IA,1.5,-0.15957842696629213,7120,4,7,9.765e-107
IA,3.5,-0.056321897313838826,11764,4,7,1.614e-24
IA,5.5,-0.10789606848446419,3154,4,7,6.678e-23
IA,7.5,-0.1500090874379534,2619,4,7,1.317e-37
IA,9.5,-0.08110573248407642,1570,4,7,7.14e-09
IA,11.5,-0.04612260586319219,1535,4,7,0.09916
IA,13.5,-0.043717121918720854,1501,4,7,0.001563
IA,15.5,-0.011136598746081503,1276,4,7,0.3372
IA,17.5,-0.07312049441786285,1254,4,7,2.616e-06
IA,19.5,-0.0363424597364568,1366,4,7,0.06516
IA,21.5,-0.037266086956521734,1265,4,7,0.04115
IA,23.5,-0.018815642915642916,1221,4,7,0.2834
IA,25.5,-0.018303220611916266,1242,4,7,0.2521
IA,27.5,-0.040529420970266045,1278,4,7,0.0003271
IA,29.5,-0.1024860103626943,1351,4,7,2.337e-10
IA,31.0,-0.06556028169014083,710,4,7,0.04612
IN,1.5,-0.10171025408664737,57382,4,9,0.0
IN,3.5,-0.08903819285642012,98830,4,9,0.0
IN,5.5,-0.05858245998187859,26488,4,9,2.904e-57
IN,7.5,-0.12160196163905843,20646,4,9,3.503e-184
IN,9.5,-0.07528197723929704,12917,4,9,2.202e-48
IN,11.5,-0.04457473235065942,12890,4,9,6.663e-16
IN,13.5,-0.04480438961871195,12484,4,9,5.235e-17
IN,15.5,-0.018682394366197185,10224,4,9,0.01135
IN,17.5,-0.0504284844384303,10346,4,9,9.892e-16
IN,19.5,-0.04856550769763017,11562,4,9,3.144e-16
IN,21.5,-0.009238779389694848,9995,4,9,0.5166
IN,23.5,-0.009687068804773448,10726,4,9,0.08222
IN,25.5,0.006372704460966542,10760,4,9,0.5355
IN,27.5,-0.007911552313232983,10829,4,9,0.3617
IN,29.5,-0.040608967291436975,10884,4,9,4.724e-12
IN,31.0,-0.04707932178400295,5426,4,9,1.032e-09
LA,1.5,-0.10712202416320063,20196,7,6,9.615e-140
LA,3.5,-0.0644727864655796,35938,7,6,2.766e-85
LA,5.5,-0.06983396385035728,9516,7,6,1.73e-31
LA,7.5,-0.1321557372724875,7582,7,6,3.91e-88
LA,9.5,-0.07867424211597152,4915,7,6,1.341e-19
LA,11.5,-0.03603397602918187,5757,7,6,2.469e-06
LA,13.5,-0.04005623400365631,5470,7,6,1.895e-06
LA,15.5,-0.032527504124440255,4243,7,6,0.0002783
LA,17.5,-0.06401622767857143,4480,7,6,1.716e-15
LA,19.5,-0.04757156488549619,4716,7,6,1.1e-07
LA,21.5,-0.015239056356487545,3815,7,6,0.232
LA,23.5,-0.018057319485657766,4044,7,6,0.3031
LA,25.5,-0.007606184513161257,3913,7,6,0.2643
LA,27.5,-0.011311725334655432,4034,7,6,0.8373
LA,29.5,-0.0663785109561753,4016,7,6,5.155e-11
LA,31.0,-0.03256753056234719,2045,7,6,0.05905
SC,1.5,-0.16150430128840434,20180,7,10,4.899e-306
SC,3.5,-0.0592991921793596,34166,7,10,1.754e-72
SC,5.5,-0.09048926091269842,8064,7,10,1.14e-40
SC,7.5,-0.1072226290097629,5736,7,10,9.644e-40
SC,9.5,-0.10173292480953958,3019,7,10,4.305e-19
SC,11.5,-0.05351958250497019,3018,7,10,1.814e-06
SC,13.5,-0.05799324424647363,2694,7,10,2.816e-05
SC,15.5,-0.04147519274376417,2205,7,10,0.000677
SC,17.5,-0.0474918688230009,2226,7,10,8.145e-05
SC,19.5,-0.042578316633266534,2495,7,10,2.358e-05
SC,21.5,-0.03912412898443291,2698,7,10,0.002127
SC,23.5,-0.031684197681513114,3278,7,10,0.000739
SC,25.5,-0.006468987712112344,3418,7,10,0.4847
SC,27.5,-0.016944132334581773,3204,7,10,0.327
SC,29.5,-0.05819166924744503,3229,7,10,2.213e-05
SC,31.0,-0.050287359999999996,1875,7,10,0.0004721
NJ,1.5,-0.12953940783986656,28776,4,12,5.004e-265
NJ,3.5,-0.06968940044529262,50304,4,12,1.846e-142
NJ,5.5,-0.06499747065399665,14312,4,12,4.68e-34
NJ,7.5,-0.12913227061391025,10539,4,12,3.492e-109
NJ,9.5,-0.09272264236215727,6638,4,12,3.327e-41
NJ,11.5,-0.054031594769277026,6653,4,12,1.663e-13
NJ,13.5,-0.040015838509316774,5796,4,12,4.275e-09
NJ,15.5,-0.02491434443074394,4866,4,12,0.006402
NJ,17.5,-0.05647221544715447,4920,4,12,2.444e-11
NJ,19.5,-0.05768046641791044,5360,4,12,4.968e-12
NJ,21.5,-0.018513157894736842,4902,4,12,0.004225
NJ,23.5,-0.02207558582014821,4993,4,12,0.02163
NJ,25.5,-0.03353717054263566,5160,4,12,9.366e-05
NJ,27.5,-0.030754501452081317,5165,4,12,0.0002159
NJ,29.5,-0.06810709313264346,5315,4,12,3.716e-16
NJ,31.0,-0.050901393242772555,2871,4,12,2.703e-06
DE,1.5,-0.07273743438320211,12192,5,12,1.876e-41
DE,3.5,-0.1185273668639053,20280,5,12,1.349e-172
DE,5.5,-0.04386336134453782,5950,5,12,2.998e-06
DE,7.5,-0.14641797683078195,4834,5,12,3.513e-63
DE,9.5,-0.06768090225563911,2660,5,12,6.098e-07
DE,11.5,-0.03287590770274856,2947,5,12,0.0001608
DE,13.5,-0.016114171309192203,2872,5,12,0.1822
DE,15.5,-0.002838597149287324,2666,5,12,0.6179
DE,17.5,-0.04633763575605681,2394,5,12,0.0007163
DE,19.5,-0.062162582910651576,2563,5,12,4.346e-09
DE,21.5,-0.0009406471183013148,1978,5,12,0.6282
DE,23.5,0.0014626680455015499,1934,5,12,0.5899
DE,25.5,0.04140943204868154,1972,5,12,0.0006031
DE,27.5,-0.003958667334669336,1996,5,12,0.4996
DE,29.5,-0.017660239708181345,1919,5,12,0.1163
DE,31.0,0.006784381338742391,986,5,12,0.5314
CO,1.5,-0.15389842654735272,26820,5,5,0.0
CO,3.5,-0.0636125066477575,45128,5,5,7.095e-115
CO,5.5,-0.08928885537386888,12598,5,5,4.154e-65
CO,7.5,-0.12654663223140497,9680,5,5,1.595e-92
CO,9.5,-0.08235803373658204,5869,5,5,2.488e-29
CO,11.5,-0.05643275379696243,5004,5,5,6.267e-11
CO,13.5,-0.04277269443263919,4706,5,5,2.241e-09
CO,15.5,-0.010931194209891434,4145,5,5,0.01693
CO,17.5,-0.051318897842474655,3847,5,5,3.118e-07
CO,19.5,-0.04947638091029606,4526,5,5,2.321e-08
CO,21.5,-0.0479370832272843,3929,5,5,2.9e-09
CO,23.5,-0.0429727752293578,4360,5,5,5.861e-06
CO,25.5,-0.0096971350326522,4747,5,5,0.2219
CO,27.5,-0.036098049444318436,4409,5,5,4.911e-05
CO,29.5,-0.0716346604733466,4521,5,5,1.499e-13
CO,31.0,-0.07170107794361526,2412,5,5,1.735e-08
PA,1.5,-0.1441977153125401,46746,4,11,0.0
PA,3.5,-0.06636923323155718,81224,4,11,4.743e-223
PA,5.5,-0.10204360859188544,20950,4,11,6.853e-133
PA,7.5,-0.11904130584623097,15959,4,11,9.519e-131
PA,9.5,-0.09200426919656093,10119,4,11,2.585e-56
PA,11.5,-0.04710348050273929,9309,4,11,1.174e-13
PA,13.5,-0.052352900045850526,8724,4,11,3.425e-15
PA,15.5,-0.009143535911602213,7240,4,11,0.4694
PA,17.5,-0.04004538842013384,6874,4,11,3.73e-08
PA,19.5,-0.04874172053704624,8044,4,11,7.217e-14
PA,21.5,-0.018667850599013387,7095,4,11,0.02358
PA,23.5,-0.0186373198482933,7910,4,11,0.007612
PA,25.5,-0.014858932186234818,7904,4,11,0.01617
PA,27.5,-0.03430245996156309,7805,4,11,4.567e-07
PA,29.5,-0.06497898034398035,8140,4,11,3.008e-20
PA,31.0,-0.05783370760769936,4364,4,11,1.595e-12
WA,1.5,-0.11732853647610186,58038,3,3,0.0
WA,3.5,-0.05762498325892857,107520,3,3,2.179e-223
WA,5.5,-0.06926742039355992,27950,3,3,3.068e-80
WA,7.5,-0.07725630387461907,22970,3,3,7.032e-83
WA,9.5,-0.07474232648247978,11872,3,3,6.629e-39
WA,11.5,-0.03801601316970967,10023,3,3,9.101e-11
WA,13.5,-0.04025107085775173,9385,3,3,1.167e-10
WA,15.5,-0.013016349245609692,8086,3,3,0.003906
WA,17.5,-0.03609961172847771,7469,3,3,3.85e-08
WA,19.5,-0.04889734857412208,8486,3,3,7.329e-12
WA,21.5,-0.013780699669966997,7575,3,3,0.02666
WA,23.5,-0.002996811358082159,8593,3,3,0.659
WA,25.5,-0.014708157589803015,8630,3,3,0.00792
WA,27.5,-0.019376687116564414,8639,3,3,0.01093
WA,29.5,-0.05076146144994246,8690,3,3,1.233e-18
WA,31.0,-0.043013737734165926,4484,3,3,1.396e-06
CT,1.5,-0.11665861035811102,14018,3,12,2.657e-112
CT,3.5,-0.09608816067653278,26488,3,12,5.374e-140
CT,5.5,-0.08280008976660681,6684,3,12,7.824e-32
CT,7.5,-0.123882034795764,5288,3,12,3.886e-51
CT,9.5,-0.07176564322996623,3257,3,12,2.413e-10
CT,11.5,-0.03874854593522802,3026,3,12,0.00206
CT,13.5,-0.04488086655112652,2885,3,12,3.293e-05
CT,15.5,0.002678408195429471,2538,3,12,0.6869
CT,17.5,-0.037908225806451604,2480,3,12,0.0001069
CT,19.5,-0.03624286221590909,2816,3,12,4.936e-05
CT,21.5,0.022243858202802967,2426,3,12,0.2031
CT,23.5,0.017698975859546454,2734,3,12,0.1921
CT,25.5,0.02729688302163549,2727,3,12,0.002443
CT,27.5,-4.954813359528526e-05,2545,3,12,0.6278
CT,29.5,-0.04283392789373813,2635,3,12,0.0004852
CT,31.0,-0.00011469583048530277,1463,3,12,0.4501
MD,1.5,-0.1241438122473129,20282,5,11,1.434e-179
MD,3.5,-0.08150327789699571,37280,5,11,2.028e-150
MD,5.5,-0.05195340848094471,11178,5,11,3.186e-22
MD,7.5,-0.09532243560777226,8852,5,11,4.972e-49
MD,9.5,-0.07549804649345575,5119,5,11,5.787e-22
MD,11.5,-0.045460828801800114,5333,5,11,7.177e-11
MD,13.5,-0.0319626387434555,4775,5,11,0.00029
MD,15.5,-0.018178063660477455,3770,5,11,0.1785
MD,17.5,-0.046225430920180326,3771,5,11,1.95e-06
MD,19.5,-0.042430380333951766,4312,5,11,8.237e-07
MD,21.5,-0.029549645390070923,3525,5,11,0.01109
MD,23.5,-0.029032754342431757,3627,5,11,0.003521
MD,25.5,-0.005799807268722468,3632,5,11,0.508
MD,27.5,-0.009421222315671428,3567,5,11,0.06288
MD,29.5,-0.04781149509803921,4080,5,11,5.081e-08
MD,31.0,-0.08057151364764269,2015,5,11,2.551e-11
ME,1.5,-0.12435695543994571,8842,1,13,2.358e-79
ME,3.5,-0.10120490772385511,14630,1,13,1.851e-92
ME,5.5,-0.09339568421052631,3800,1,13,2.421e-19
ME,7.5,-0.14111071199486852,3118,1,13,2.242e-41
ME,9.5,-0.07990814010853477,2027,1,13,1.662e-07
ME,11.5,-0.0333626788780767,1747,1,13,0.02182
ME,13.5,-0.03659251366120219,1830,1,13,0.003196
ME,15.5,-0.013448575399583043,1439,1,13,0.4587
ME,17.5,-0.04065913461538462,1456,1,13,0.01249
ME,19.5,-0.05676733608978145,1693,1,13,1.031e-05
ME,21.5,-0.0022683333333333388,1440,1,13,0.7154
ME,23.5,-0.01720858618463525,1549,1,13,0.1444
ME,25.5,-0.022779859649122807,1425,1,13,0.2937
ME,27.5,-0.014637924016282226,1474,1,13,0.5578
ME,29.5,-0.013937780713342143,1514,1,13,0.304
ME,31.0,-0.06551158690176323,794,1,13,0.0193
IL,1.5,-0.1299464909374852,42262,4,8,0.0
IL,3.5,-0.07347877347086793,74454,4,8,2.221e-242
IL,5.5,-0.09526900758663114,19508,4,8,1.37e-103
IL,7.5,-0.1305947720125786,15264,4,8,1.87e-151
IL,9.5,-0.10593258972833632,10086,4,8,1.601e-65
IL,11.5,-0.04749161036603811,9917,4,8,1.702e-18
IL,13.5,-0.05371629910760078,9749,4,8,9.691e-20
IL,15.5,-0.02789793268624732,7933,4,8,6.235e-05
IL,17.5,-0.049516922665954324,7487,4,8,2.006e-13
IL,19.5,-0.05407332514515408,8956,4,8,5.023e-18
IL,21.5,-0.029108339001496397,7351,4,8,5.125e-06
IL,23.5,-0.03966161080937873,7549,4,8,8.423e-09
IL,25.5,-0.024790218806980988,7678,4,8,0.008032
IL,27.5,-0.02719894283958205,8135,4,8,0.001644
IL,29.5,-0.06827524032536357,8114,4,8,2.7e-23
IL,31.0,-0.06444960036538022,4379,4,8,5.08e-13
MO,1.5,-0.1472178782536555,19286,5,7,2.165e-238
MO,3.5,-0.06549263712510132,29608,5,7,2.877e-78
MO,5.5,-0.09303100288033517,7638,5,7,1.097e-43
MO,7.5,-0.11518548245614034,6840,5,7,1.6e-57
MO,9.5,-0.0914384965380811,5055,5,7,1.773e-26
MO,11.5,-0.029464170175049858,4513,5,7,0.0001005
MO,13.5,-0.04329208204149774,4193,5,7,4.253e-07
MO,15.5,-0.002476236263736264,3640,5,7,0.9004
MO,17.5,-0.043775282969202425,3799,5,7,8.138e-07
MO,19.5,-0.048528817674192766,4119,5,7,2.937e-06
MO,21.5,-0.01566824138982018,3281,5,7,0.1537
MO,23.5,-0.04439455337690631,3213,5,7,8.604e-09
MO,25.5,-0.030897824059682936,3217,5,7,0.005805
MO,27.5,-0.020787499999999997,3080,5,7,0.03749
MO,29.5,-0.06940684348395547,3054,5,7,1.128e-09
MO,31.0,-0.05368832861189802,1765,5,7,0.0006464
WI,1.5,-0.16151694067190853,13990,3,8,1.444e-214
WI,3.5,-0.07231642067976723,23714,3,8,1.89e-73
WI,5.5,-0.0994805024769993,5652,3,8,7.804e-37
WI,7.5,-0.14320466992146041,4711,3,8,5.096e-57
WI,9.5,-0.11583065743944637,2890,3,8,7.063e-29
WI,11.5,-0.05050276580459769,2784,3,8,1.135e-06
WI,13.5,-0.07201865615615616,2664,3,8,7.537e-09
WI,15.5,-0.02717513992537313,2144,3,8,0.001096
WI,17.5,-0.039783960880195604,2045,3,8,1.628e-05
WI,19.5,-0.07179831898318983,2439,3,8,6.534e-12
WI,21.5,-0.057111131898971004,2138,3,8,2.556e-06
WI,23.5,-0.04182673753066231,2446,3,8,3.141e-06
WI,25.5,-0.01129982884039367,2337,3,8,0.3186
WI,27.5,-0.035114279852277386,2437,3,8,0.004994
WI,29.5,-0.07985104250200481,2494,3,8,5.598e-11
WI,31.0,-0.08740937269372694,1355,3,8,3.199e-07
OH,1.5,-0.12442948103703041,44666,4,10,0.0
OH,3.5,-0.06471094362375641,79608,4,10,1.212e-197
OH,5.5,-0.08251369731800766,20880,4,10,3.022e-86
OH,7.5,-0.11913752417794972,14993,4,10,6.106e-128
OH,9.5,-0.07609737583061155,8879,4,10,1.476e-32
OH,11.5,-0.0399471254259646,9097,4,10,1.35e-12
OH,13.5,-0.04793045666584827,8146,4,10,1.207e-12
OH,15.5,-0.0076273917421953675,6951,4,10,0.2492
OH,17.5,-0.04789011537262239,6414,4,10,3.599e-13
OH,19.5,-0.05954887175092831,7002,4,10,1.32e-16
